/home/wshong/anaconda3/envs/torch110/bin/python /home/wshong/Documents/PycharmProjects/network/main.py 
87969 4775 87969
/home/wshong/anaconda3/envs/torch110/lib/python3.9/site-packages/torch/nn/functional.py:1806: UserWarning: nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.
  warnings.warn("nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.")
/home/wshong/Documents/PycharmProjects/network/main.py:95: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
lr=0.001000Epoch [41/1000], Loss: 0.062889,acc:0.976126
lr=0.001000Epoch [42/1000], Loss: 0.055649,acc:0.978429
lr=0.001000Epoch [43/1000], Loss: 0.051208,acc:0.972147
lr=0.001000Epoch [44/1000], Loss: 0.052395,acc:0.971728
lr=0.001000Epoch [45/1000], Loss: 0.055497,acc:0.974869
lr=0.001000Epoch [46/1000], Loss: 0.053773,acc:0.976126
lr=0.001000Epoch [47/1000], Loss: 0.052317,acc:0.975707
lr=0.001000Epoch [48/1000], Loss: 0.045521,acc:0.971518
lr=0.001000Epoch [49/1000], Loss: 0.045818,acc:0.977801
lr=0.001000Epoch [50/1000], Loss: 0.050998,acc:0.973822
lr=0.001000Epoch [51/1000], Loss: 0.051640,acc:0.978220
lr=0.001000Epoch [52/1000], Loss: 0.045910,acc:0.970890
lr=0.001000Epoch [53/1000], Loss: 0.042756,acc:0.980942
lr=0.001000Epoch [54/1000], Loss: 0.043132,acc:0.979058
lr=0.001000Epoch [55/1000], Loss: 0.049410,acc:0.980314
lr=0.001000Epoch [56/1000], Loss: 0.046091,acc:0.978639
lr=0.001000Epoch [57/1000], Loss: 0.044054,acc:0.976963
lr=0.001000Epoch [58/1000], Loss: 0.037665,acc:0.978220
lr=0.001000Epoch [59/1000], Loss: 0.039055,acc:0.976754
lr=0.001000Epoch [60/1000], Loss: 0.035053,acc:0.977382
lr=0.001000Epoch [61/1000], Loss: 0.042488,acc:0.979267
lr=0.001000Epoch [62/1000], Loss: 0.041155,acc:0.978010
lr=0.001000Epoch [63/1000], Loss: 0.046298,acc:0.981152
lr=0.001000Epoch [64/1000], Loss: 0.046396,acc:0.982618
lr=0.001000Epoch [65/1000], Loss: 0.036819,acc:0.980314
lr=0.001000Epoch [66/1000], Loss: 0.034133,acc:0.980942
lr=0.001000Epoch [67/1000], Loss: 0.036637,acc:0.982827
lr=0.001000Epoch [68/1000], Loss: 0.036643,acc:0.976754
lr=0.001000Epoch [69/1000], Loss: 0.035035,acc:0.982618
lr=0.001000Epoch [70/1000], Loss: 0.035276,acc:0.982408
lr=0.001000Epoch [71/1000], Loss: 0.032985,acc:0.984503
lr=0.001000Epoch [72/1000], Loss: 0.034889,acc:0.979267
lr=0.001000Epoch [73/1000], Loss: 0.037865,acc:0.984084
lr=0.001000Epoch [74/1000], Loss: 0.029610,acc:0.986387
lr=0.001000Epoch [75/1000], Loss: 0.029928,acc:0.983246
lr=0.001000Epoch [76/1000], Loss: 0.033407,acc:0.980524
lr=0.001000Epoch [77/1000], Loss: 0.032236,acc:0.978639
lr=0.001000Epoch [78/1000], Loss: 0.037669,acc:0.979895
lr=0.001000Epoch [79/1000], Loss: 0.032827,acc:0.973613
lr=0.001000Epoch [80/1000], Loss: 0.031501,acc:0.983874
lr=0.001000Epoch [81/1000], Loss: 0.034505,acc:0.984921
lr=0.001000Epoch [82/1000], Loss: 0.027697,acc:0.983246
lr=0.001000Epoch [83/1000], Loss: 0.028117,acc:0.979686
lr=0.001000Epoch [84/1000], Loss: 0.028998,acc:0.982408
lr=0.001000Epoch [85/1000], Loss: 0.035110,acc:0.978639
lr=0.001000Epoch [86/1000], Loss: 0.032023,acc:0.984293
lr=0.001000Epoch [87/1000], Loss: 0.027640,acc:0.985340
lr=0.001000Epoch [88/1000], Loss: 0.026807,acc:0.983037
lr=0.001000Epoch [89/1000], Loss: 0.028575,acc:0.989319
lr=0.001000Epoch [90/1000], Loss: 0.029316,acc:0.987853
lr=0.001000Epoch [91/1000], Loss: 0.029854,acc:0.983037
lr=0.001000Epoch [92/1000], Loss: 0.029131,acc:0.982199
lr=0.001000Epoch [93/1000], Loss: 0.025450,acc:0.985340
lr=0.001000Epoch [94/1000], Loss: 0.022863,acc:0.982199
lr=0.001000Epoch [95/1000], Loss: 0.027381,acc:0.983665
lr=0.001000Epoch [96/1000], Loss: 0.029078,acc:0.982827
lr=0.001000Epoch [97/1000], Loss: 0.028697,acc:0.983037
lr=0.001000Epoch [98/1000], Loss: 0.024665,acc:0.986806
lr=0.001000Epoch [99/1000], Loss: 0.023481,acc:0.983874
lr=0.001000Epoch [100/1000], Loss: 0.022056,acc:0.987225
lr=0.001000Epoch [101/1000], Loss: 0.025363,acc:0.985759
lr=0.001000Epoch [102/1000], Loss: 0.028266,acc:0.984084
lr=0.001000Epoch [103/1000], Loss: 0.027088,acc:0.988482
lr=0.001000Epoch [104/1000], Loss: 0.025989,acc:0.987016
lr=0.001000Epoch [105/1000], Loss: 0.025928,acc:0.986387
lr=0.001000Epoch [106/1000], Loss: 0.023070,acc:0.984503
lr=0.001000Epoch [107/1000], Loss: 0.025759,acc:0.984084
lr=0.001000Epoch [108/1000], Loss: 0.027018,acc:0.983874
lr=0.001000Epoch [109/1000], Loss: 0.024696,acc:0.981571
lr=0.001000Epoch [110/1000], Loss: 0.019970,acc:0.987435
lr=0.001000Epoch [111/1000], Loss: 0.024900,acc:0.984712
lr=0.001000Epoch [112/1000], Loss: 0.021563,acc:0.982408
lr=0.001000Epoch [113/1000], Loss: 0.023727,acc:0.984503
lr=0.001000Epoch [114/1000], Loss: 0.020295,acc:0.986597
lr=0.001000Epoch [115/1000], Loss: 0.022123,acc:0.987225
lr=0.001000Epoch [116/1000], Loss: 0.022912,acc:0.985340
lr=0.001000Epoch [117/1000], Loss: 0.025258,acc:0.983455
lr=0.001000Epoch [118/1000], Loss: 0.026267,acc:0.986387
lr=0.001000Epoch [119/1000], Loss: 0.024427,acc:0.984084
lr=0.001000Epoch [120/1000], Loss: 0.022188,acc:0.987225
Epoch   121: reducing learning rate of group 0 to 5.0000e-04.
lr=0.001000Epoch [121/1000], Loss: 0.024239,acc:0.985969
lr=0.000500Epoch [122/1000], Loss: 0.011727,acc:0.991832
lr=0.000500Epoch [123/1000], Loss: 0.005243,acc:0.993508
lr=0.000500Epoch [124/1000], Loss: 0.004712,acc:0.992670
lr=0.000500Epoch [125/1000], Loss: 0.003934,acc:0.994555
lr=0.000500Epoch [126/1000], Loss: 0.004109,acc:0.992251
lr=0.000500Epoch [127/1000], Loss: 0.003799,acc:0.990785
lr=0.000500Epoch [128/1000], Loss: 0.005156,acc:0.992880
lr=0.000500Epoch [129/1000], Loss: 0.006055,acc:0.991414
lr=0.000500Epoch [130/1000], Loss: 0.005074,acc:0.991414
lr=0.000500Epoch [131/1000], Loss: 0.008827,acc:0.993927
lr=0.000500Epoch [132/1000], Loss: 0.006835,acc:0.992461
lr=0.000500Epoch [133/1000], Loss: 0.007172,acc:0.992880
lr=0.000500Epoch [134/1000], Loss: 0.006350,acc:0.991414
lr=0.000500Epoch [135/1000], Loss: 0.005868,acc:0.993927
lr=0.000500Epoch [136/1000], Loss: 0.007511,acc:0.992670
lr=0.000500Epoch [137/1000], Loss: 0.005508,acc:0.994764
Epoch   138: reducing learning rate of group 0 to 2.5000e-04.
lr=0.000500Epoch [138/1000], Loss: 0.005830,acc:0.992880
lr=0.000250Epoch [139/1000], Loss: 0.003020,acc:0.996021
lr=0.000250Epoch [140/1000], Loss: 0.001793,acc:0.996021
lr=0.000250Epoch [141/1000], Loss: 0.001968,acc:0.995812
lr=0.000250Epoch [142/1000], Loss: 0.002244,acc:0.996230
lr=0.000250Epoch [143/1000], Loss: 0.001903,acc:0.994346
lr=0.000250Epoch [144/1000], Loss: 0.001924,acc:0.997068
lr=0.000250Epoch [145/1000], Loss: 0.001751,acc:0.996230
lr=0.000250Epoch [146/1000], Loss: 0.001856,acc:0.996230
lr=0.000250Epoch [147/1000], Loss: 0.002039,acc:0.995812
lr=0.000250Epoch [148/1000], Loss: 0.001846,acc:0.994346
lr=0.000250Epoch [149/1000], Loss: 0.002153,acc:0.994764
lr=0.000250Epoch [150/1000], Loss: 0.002608,acc:0.994974
lr=0.000250Epoch [151/1000], Loss: 0.001787,acc:0.996230
lr=0.000250Epoch [152/1000], Loss: 0.001546,acc:0.993927
lr=0.000250Epoch [153/1000], Loss: 0.002344,acc:0.994974
lr=0.000250Epoch [154/1000], Loss: 0.002288,acc:0.996021
lr=0.000250Epoch [155/1000], Loss: 0.002025,acc:0.994555
lr=0.000250Epoch [156/1000], Loss: 0.001919,acc:0.995183
lr=0.000250Epoch [157/1000], Loss: 0.001689,acc:0.995183
lr=0.000250Epoch [158/1000], Loss: 0.001545,acc:0.995602
lr=0.000250Epoch [159/1000], Loss: 0.001890,acc:0.995183
lr=0.000250Epoch [160/1000], Loss: 0.002367,acc:0.995183
lr=0.000250Epoch [161/1000], Loss: 0.001739,acc:0.996649
lr=0.000250Epoch [162/1000], Loss: 0.001804,acc:0.994974
lr=0.000250Epoch [163/1000], Loss: 0.001476,acc:0.995183
lr=0.000250Epoch [164/1000], Loss: 0.001776,acc:0.995183
lr=0.000250Epoch [165/1000], Loss: 0.002545,acc:0.995602
lr=0.000250Epoch [166/1000], Loss: 0.002259,acc:0.994136
lr=0.000250Epoch [167/1000], Loss: 0.001816,acc:0.994136
lr=0.000250Epoch [168/1000], Loss: 0.001896,acc:0.995602
lr=0.000250Epoch [169/1000], Loss: 0.001642,acc:0.995183
lr=0.000250Epoch [170/1000], Loss: 0.002310,acc:0.995393
lr=0.000250Epoch [171/1000], Loss: 0.001825,acc:0.995393
lr=0.000250Epoch [172/1000], Loss: 0.002068,acc:0.992461
lr=0.000250Epoch [173/1000], Loss: 0.001741,acc:0.996230
lr=0.000250Epoch [174/1000], Loss: 0.001452,acc:0.995602
lr=0.000250Epoch [175/1000], Loss: 0.001770,acc:0.994974
lr=0.000250Epoch [176/1000], Loss: 0.001506,acc:0.994555
lr=0.000250Epoch [177/1000], Loss: 0.001839,acc:0.994974
lr=0.000250Epoch [178/1000], Loss: 0.001821,acc:0.995602
lr=0.000250Epoch [179/1000], Loss: 0.001730,acc:0.994764
lr=0.000250Epoch [180/1000], Loss: 0.001509,acc:0.996859
lr=0.000250Epoch [181/1000], Loss: 0.001984,acc:0.991832
lr=0.000250Epoch [182/1000], Loss: 0.001973,acc:0.994555
lr=0.000250Epoch [183/1000], Loss: 0.001844,acc:0.993717
lr=0.000250Epoch [184/1000], Loss: 0.001606,acc:0.995602
Epoch   185: reducing learning rate of group 0 to 1.2500e-04.
lr=0.000250Epoch [185/1000], Loss: 0.001494,acc:0.994136
lr=0.000125Epoch [186/1000], Loss: 0.000918,acc:0.996230
lr=0.000125Epoch [187/1000], Loss: 0.000652,acc:0.996230
lr=0.000125Epoch [188/1000], Loss: 0.001045,acc:0.995602
lr=0.000125Epoch [189/1000], Loss: 0.000637,acc:0.996859
lr=0.000125Epoch [190/1000], Loss: 0.000670,acc:0.995812
lr=0.000125Epoch [191/1000], Loss: 0.000621,acc:0.996649
lr=0.000125Epoch [192/1000], Loss: 0.000627,acc:0.994346
lr=0.000125Epoch [193/1000], Loss: 0.000739,acc:0.995812
lr=0.000125Epoch [194/1000], Loss: 0.000868,acc:0.994974
lr=0.000125Epoch [195/1000], Loss: 0.000721,acc:0.997068
lr=0.000125Epoch [196/1000], Loss: 0.000603,acc:0.996230
lr=0.000125Epoch [197/1000], Loss: 0.000445,acc:0.996649
lr=0.000125Epoch [198/1000], Loss: 0.000732,acc:0.996230
lr=0.000125Epoch [199/1000], Loss: 0.000744,acc:0.996649
lr=0.000125Epoch [200/1000], Loss: 0.000756,acc:0.995812
lr=0.000125Epoch [201/1000], Loss: 0.000713,acc:0.996859
lr=0.000125Epoch [202/1000], Loss: 0.000484,acc:0.995812
lr=0.000125Epoch [203/1000], Loss: 0.000670,acc:0.996859
lr=0.000125Epoch [204/1000], Loss: 0.000842,acc:0.996021
lr=0.000125Epoch [205/1000], Loss: 0.000678,acc:0.996021
lr=0.000125Epoch [206/1000], Loss: 0.000564,acc:0.996440
lr=0.000125Epoch [207/1000], Loss: 0.000583,acc:0.995812
Epoch   208: reducing learning rate of group 0 to 6.2500e-05.
lr=0.000125Epoch [208/1000], Loss: 0.000692,acc:0.996230
lr=0.000063Epoch [209/1000], Loss: 0.000510,acc:0.997487
lr=0.000063Epoch [210/1000], Loss: 0.000368,acc:0.997277
lr=0.000063Epoch [211/1000], Loss: 0.000437,acc:0.997068
lr=0.000063Epoch [212/1000], Loss: 0.000279,acc:0.996440
lr=0.000063Epoch [213/1000], Loss: 0.000306,acc:0.996649
lr=0.000063Epoch [214/1000], Loss: 0.000459,acc:0.997068
lr=0.000063Epoch [215/1000], Loss: 0.000419,acc:0.997068
lr=0.000063Epoch [216/1000], Loss: 0.000412,acc:0.997487
lr=0.000063Epoch [217/1000], Loss: 0.000385,acc:0.996859
lr=0.000063Epoch [218/1000], Loss: 0.000454,acc:0.997068
lr=0.000063Epoch [219/1000], Loss: 0.000293,acc:0.997487
lr=0.000063Epoch [220/1000], Loss: 0.000329,acc:0.996649
lr=0.000063Epoch [221/1000], Loss: 0.000325,acc:0.996230
lr=0.000063Epoch [222/1000], Loss: 0.000309,acc:0.996649
Epoch   223: reducing learning rate of group 0 to 3.1250e-05.
lr=0.000063Epoch [223/1000], Loss: 0.000377,acc:0.997277
lr=0.000031Epoch [224/1000], Loss: 0.000344,acc:0.996859
lr=0.000031Epoch [225/1000], Loss: 0.000286,acc:0.996649
lr=0.000031Epoch [226/1000], Loss: 0.000254,acc:0.997487
lr=0.000031Epoch [227/1000], Loss: 0.000268,acc:0.997068
lr=0.000031Epoch [228/1000], Loss: 0.000222,acc:0.996230
lr=0.000031Epoch [229/1000], Loss: 0.000206,acc:0.996859
lr=0.000031Epoch [230/1000], Loss: 0.000292,acc:0.996230
lr=0.000031Epoch [231/1000], Loss: 0.000286,acc:0.997277
lr=0.000031Epoch [232/1000], Loss: 0.000210,acc:0.996440
lr=0.000031Epoch [233/1000], Loss: 0.000206,acc:0.996859
lr=0.000031Epoch [234/1000], Loss: 0.000210,acc:0.996859
lr=0.000031Epoch [235/1000], Loss: 0.000227,acc:0.996859
lr=0.000031Epoch [236/1000], Loss: 0.000236,acc:0.997487
lr=0.000031Epoch [237/1000], Loss: 0.000202,acc:0.997277
lr=0.000031Epoch [238/1000], Loss: 0.000212,acc:0.997487
lr=0.000031Epoch [239/1000], Loss: 0.000276,acc:0.997277
lr=0.000031Epoch [240/1000], Loss: 0.000260,acc:0.997068
lr=0.000031Epoch [241/1000], Loss: 0.000198,acc:0.997068
lr=0.000031Epoch [242/1000], Loss: 0.000202,acc:0.997068
lr=0.000031Epoch [243/1000], Loss: 0.000239,acc:0.997487
lr=0.000031Epoch [244/1000], Loss: 0.000217,acc:0.997277
lr=0.000031Epoch [245/1000], Loss: 0.000166,acc:0.996859
lr=0.000031Epoch [246/1000], Loss: 0.000186,acc:0.997068
lr=0.000031Epoch [247/1000], Loss: 0.000198,acc:0.997487
lr=0.000031Epoch [248/1000], Loss: 0.000185,acc:0.997277
lr=0.000031Epoch [249/1000], Loss: 0.000208,acc:0.997068
lr=0.000031Epoch [250/1000], Loss: 0.000194,acc:0.996649
lr=0.000031Epoch [251/1000], Loss: 0.000233,acc:0.997068
lr=0.000031Epoch [252/1000], Loss: 0.000334,acc:0.996859
lr=0.000031Epoch [253/1000], Loss: 0.000127,acc:0.997277
lr=0.000031Epoch [254/1000], Loss: 0.000166,acc:0.997068
lr=0.000031Epoch [255/1000], Loss: 0.000201,acc:0.996859
lr=0.000031Epoch [256/1000], Loss: 0.000243,acc:0.997068
lr=0.000031Epoch [257/1000], Loss: 0.000239,acc:0.997277
lr=0.000031Epoch [258/1000], Loss: 0.000148,acc:0.996859
lr=0.000031Epoch [259/1000], Loss: 0.000216,acc:0.997487
lr=0.000031Epoch [260/1000], Loss: 0.000256,acc:0.997487
lr=0.000031Epoch [261/1000], Loss: 0.000249,acc:0.997487
lr=0.000031Epoch [262/1000], Loss: 0.000163,acc:0.997696
lr=0.000031Epoch [263/1000], Loss: 0.000124,acc:0.997487
lr=0.000031Epoch [264/1000], Loss: 0.000196,acc:0.997068
lr=0.000031Epoch [265/1000], Loss: 0.000230,acc:0.997277
lr=0.000031Epoch [266/1000], Loss: 0.000291,acc:0.997696
lr=0.000031Epoch [267/1000], Loss: 0.000157,acc:0.997487
lr=0.000031Epoch [268/1000], Loss: 0.000238,acc:0.997906
lr=0.000031Epoch [269/1000], Loss: 0.000148,acc:0.997277
lr=0.000031Epoch [270/1000], Loss: 0.000225,acc:0.997696
lr=0.000031Epoch [271/1000], Loss: 0.000144,acc:0.997277
lr=0.000031Epoch [272/1000], Loss: 0.000127,acc:0.997487
lr=0.000031Epoch [273/1000], Loss: 0.000348,acc:0.997487
Epoch   274: reducing learning rate of group 0 to 1.5625e-05.
lr=0.000031Epoch [274/1000], Loss: 0.000232,acc:0.997487
lr=0.000016Epoch [275/1000], Loss: 0.000194,acc:0.996859
lr=0.000016Epoch [276/1000], Loss: 0.000176,acc:0.996859
lr=0.000016Epoch [277/1000], Loss: 0.000214,acc:0.997277
lr=0.000016Epoch [278/1000], Loss: 0.000148,acc:0.997068
lr=0.000016Epoch [279/1000], Loss: 0.000133,acc:0.997068
lr=0.000016Epoch [280/1000], Loss: 0.000107,acc:0.996230
lr=0.000016Epoch [281/1000], Loss: 0.000129,acc:0.997277
lr=0.000016Epoch [282/1000], Loss: 0.000130,acc:0.997277
lr=0.000016Epoch [283/1000], Loss: 0.000092,acc:0.997487
lr=0.000016Epoch [284/1000], Loss: 0.000131,acc:0.997487
lr=0.000016Epoch [285/1000], Loss: 0.000225,acc:0.997696
lr=0.000016Epoch [286/1000], Loss: 0.000122,acc:0.997277
lr=0.000016Epoch [287/1000], Loss: 0.000097,acc:0.997277
lr=0.000016Epoch [288/1000], Loss: 0.000123,acc:0.997068
lr=0.000016Epoch [289/1000], Loss: 0.000177,acc:0.997277
lr=0.000016Epoch [290/1000], Loss: 0.000165,acc:0.997068
lr=0.000016Epoch [291/1000], Loss: 0.000157,acc:0.996859
lr=0.000016Epoch [292/1000], Loss: 0.000147,acc:0.997277
lr=0.000016Epoch [293/1000], Loss: 0.000094,acc:0.997487
lr=0.000016Epoch [294/1000], Loss: 0.000082,acc:0.997068
lr=0.000016Epoch [295/1000], Loss: 0.000123,acc:0.996859
lr=0.000016Epoch [296/1000], Loss: 0.000111,acc:0.996649
lr=0.000016Epoch [297/1000], Loss: 0.000102,acc:0.996230
lr=0.000016Epoch [298/1000], Loss: 0.000187,acc:0.997068
lr=0.000016Epoch [299/1000], Loss: 0.000155,acc:0.997277
lr=0.000016Epoch [300/1000], Loss: 0.000114,acc:0.997696
lr=0.000016Epoch [301/1000], Loss: 0.000195,acc:0.997487
lr=0.000016Epoch [302/1000], Loss: 0.000113,acc:0.997068
lr=0.000016Epoch [303/1000], Loss: 0.000095,acc:0.996649
lr=0.000016Epoch [304/1000], Loss: 0.000143,acc:0.997068
Epoch   305: reducing learning rate of group 0 to 7.8125e-06.
lr=0.000016Epoch [305/1000], Loss: 0.000163,acc:0.997068
lr=0.000008Epoch [306/1000], Loss: 0.000131,acc:0.997068
lr=0.000008Epoch [307/1000], Loss: 0.000196,acc:0.997277
lr=0.000008Epoch [308/1000], Loss: 0.000102,acc:0.997696
lr=0.000008Epoch [309/1000], Loss: 0.000179,acc:0.997487
lr=0.000008Epoch [310/1000], Loss: 0.000122,acc:0.997487
lr=0.000008Epoch [311/1000], Loss: 0.000133,acc:0.997906
lr=0.000008Epoch [312/1000], Loss: 0.000124,acc:0.997487
lr=0.000008Epoch [313/1000], Loss: 0.000125,acc:0.997277
lr=0.000008Epoch [314/1000], Loss: 0.000125,acc:0.997906
lr=0.000008Epoch [315/1000], Loss: 0.000097,acc:0.997487
Epoch   316: reducing learning rate of group 0 to 3.9063e-06.
lr=0.000008Epoch [316/1000], Loss: 0.000154,acc:0.997277
lr=0.000004Epoch [317/1000], Loss: 0.000104,acc:0.997696
lr=0.000004Epoch [318/1000], Loss: 0.000131,acc:0.997487
lr=0.000004Epoch [319/1000], Loss: 0.000104,acc:0.997277
lr=0.000004Epoch [320/1000], Loss: 0.000079,acc:0.997696
lr=0.000004Epoch [321/1000], Loss: 0.000124,acc:0.997696
lr=0.000004Epoch [322/1000], Loss: 0.000121,acc:0.997277
lr=0.000004Epoch [323/1000], Loss: 0.000099,acc:0.997487
lr=0.000004Epoch [324/1000], Loss: 0.000136,acc:0.997696
lr=0.000004Epoch [325/1000], Loss: 0.000129,acc:0.997487
lr=0.000004Epoch [326/1000], Loss: 0.000102,acc:0.997696
lr=0.000004Epoch [327/1000], Loss: 0.000128,acc:0.997906
lr=0.000004Epoch [328/1000], Loss: 0.000157,acc:0.997906
lr=0.000004Epoch [329/1000], Loss: 0.000107,acc:0.997277
lr=0.000004Epoch [330/1000], Loss: 0.000140,acc:0.997696
Epoch   331: reducing learning rate of group 0 to 1.9531e-06.
lr=0.000004Epoch [331/1000], Loss: 0.000106,acc:0.997487
lr=0.000002Epoch [332/1000], Loss: 0.000089,acc:0.997068
lr=0.000002Epoch [333/1000], Loss: 0.000109,acc:0.997277
lr=0.000002Epoch [334/1000], Loss: 0.000062,acc:0.997487
lr=0.000002Epoch [335/1000], Loss: 0.000155,acc:0.997487
lr=0.000002Epoch [336/1000], Loss: 0.000070,acc:0.997487
lr=0.000002Epoch [337/1000], Loss: 0.000114,acc:0.997696
lr=0.000002Epoch [338/1000], Loss: 0.000139,acc:0.997277
lr=0.000002Epoch [339/1000], Loss: 0.000092,acc:0.997696
lr=0.000002Epoch [340/1000], Loss: 0.000104,acc:0.997068
lr=0.000002Epoch [341/1000], Loss: 0.000081,acc:0.997068
lr=0.000002Epoch [342/1000], Loss: 0.000130,acc:0.996649
lr=0.000002Epoch [343/1000], Loss: 0.000090,acc:0.997487
lr=0.000002Epoch [344/1000], Loss: 0.000093,acc:0.996859
Epoch   345: reducing learning rate of group 0 to 9.7656e-07.
lr=0.000002Epoch [345/1000], Loss: 0.000073,acc:0.997487
lr=0.000001Epoch [346/1000], Loss: 0.000160,acc:0.997906
lr=0.000001Epoch [347/1000], Loss: 0.000090,acc:0.997277
lr=0.000001Epoch [348/1000], Loss: 0.000123,acc:0.997277
lr=0.000001Epoch [349/1000], Loss: 0.000124,acc:0.997277
lr=0.000001Epoch [350/1000], Loss: 0.000106,acc:0.997487
lr=0.000001Epoch [351/1000], Loss: 0.000098,acc:0.997487
lr=0.000001Epoch [352/1000], Loss: 0.000105,acc:0.997068
lr=0.000001Epoch [353/1000], Loss: 0.000107,acc:0.997068
lr=0.000001Epoch [354/1000], Loss: 0.000099,acc:0.997487
lr=0.000001Epoch [355/1000], Loss: 0.000159,acc:0.997906
Epoch   356: reducing learning rate of group 0 to 4.8828e-07.
lr=0.000001Epoch [356/1000], Loss: 0.000124,acc:0.997696
lr=0.000000Epoch [357/1000], Loss: 0.000125,acc:0.997068
lr=0.000000Epoch [358/1000], Loss: 0.000091,acc:0.997277
lr=0.000000Epoch [359/1000], Loss: 0.000084,acc:0.997906
lr=0.000000Epoch [360/1000], Loss: 0.000093,acc:0.997068
lr=0.000000Epoch [361/1000], Loss: 0.000123,acc:0.997277
lr=0.000000Epoch [362/1000], Loss: 0.000111,acc:0.997068
lr=0.000000Epoch [363/1000], Loss: 0.000129,acc:0.997068
lr=0.000000Epoch [364/1000], Loss: 0.000157,acc:0.997696
lr=0.000000Epoch [365/1000], Loss: 0.000060,acc:0.997068
lr=0.000000Epoch [366/1000], Loss: 0.000097,acc:0.996859
lr=0.000000Epoch [367/1000], Loss: 0.000139,acc:0.997068
lr=0.000000Epoch [368/1000], Loss: 0.000221,acc:0.997277
lr=0.000000Epoch [369/1000], Loss: 0.000154,acc:0.997487
lr=0.000000Epoch [370/1000], Loss: 0.000098,acc:0.997068
lr=0.000000Epoch [371/1000], Loss: 0.000149,acc:0.997068
lr=0.000000Epoch [372/1000], Loss: 0.000076,acc:0.997487
lr=0.000000Epoch [373/1000], Loss: 0.000085,acc:0.997487
